LOCALIDAD;PARCELA;FECHA;COD_EJEMPLAR;RAMA;ELONGACION;LONG_ELONG
San Juan;CIR2;20/9/2011 0:00:00;7;R2;Elong 1;4.00
San Juan;CIR2;20/9/2011 0:00:00;3;R2;Elong 1;16.00
San Juan;CIR2;20/9/2011 0:00:00;8;R1;Elong 1;36.00
San Juan;CIR2;20/9/2011 0:00:00;8;R2;Elong 1;42.00
San Juan;CIR2;20/9/2011 0:00:00;8;R3;Elong 1;44.00
San Juan;CIR2;20/9/2011 0:00:00;9;R1;Elong 1;13.00
San Juan;CIR2;20/9/2011 0:00:00;9;R2;Elong 1;9.00
San Juan;CIR2;20/9/2011 0:00:00;9;R3;Elong 1;20.00
San Juan;CIR2;20/9/2011 0:00:00;10;R1;Elong 1;31.00
San Juan;CIR2;20/9/2011 0:00:00;10;R2;Elong 1;27.00
San Juan;CIR2;20/9/2011 0:00:00;10;R3;Elong 1;43.00
San Juan;CIR2;20/9/2011 0:00:00;1;R1;Elong 2;
San Juan;CIR2;20/9/2011 0:00:00;7;R1;Elong 1;15.00
San Juan;CIR1;20/9/2011 0:00:00;1;R3;Elong 2;
San Juan;CIR1;20/9/2011 0:00:00;8;R2;Elong 1;4.00
San Juan;CIR1;20/9/2011 0:00:00;8;R3;Elong 1;14.00
San Juan;CIR1;20/9/2011 0:00:00;9;R2;Elong 1;19.00
San Juan;CIR1;20/9/2011 0:00:00;9;R3;Elong 1;34.00
San Juan;CIR1;20/9/2011 0:00:00;10;R1;Elong 1;3.00
San Juan;CIR1;20/9/2011 0:00:00;10;R2;Elong 1;9.00
San Juan;CIR1;20/9/2011 0:00:00;10;R3;Elong 1;3.00
San Juan;CSR1;20/9/2011 0:00:00;5;R1;Elong 2;
San Juan;CSR2;20/9/2011 0:00:00;10;R1;Elong 2;
San Juan;CIR2;20/9/2011 0:00:00;4;R1;Elong 1;15.00
San Juan;CIR1;20/9/2011 0:00:00;1;R2;Elong 2;
San Juan;CIR1;20/9/2011 0:00:00;7;R3;Elong 1;20.00
San Juan;CIR1;20/9/2011 0:00:00;2;R2;Elong 2;18.00
San Juan;CSR1;20/9/2011 0:00:00;3;R1;Elong 1;2.00
San Juan;CSR2;20/9/2011 0:00:00;3;R1;Elong 1;7.00
San Juan;CIR2;20/9/2011 0:00:00;1;R1;Elong 1;20.00
San Juan;CIR2;20/9/2011 0:00:00;1;R2;Elong 1;35.00
San Juan;CIR2;20/9/2011 0:00:00;1;R3;Elong 1;33.00
San Juan;CIR2;20/9/2011 0:00:00;2;R1;Elong 1;3.00
San Juan;CIR2;20/9/2011 0:00:00;2;R2;Elong 1;13.00
San Juan;CIR2;20/9/2011 0:00:00;2;R3;Elong 1;17.00
San Juan;CIR2;20/9/2011 0:00:00;3;R1;Elong 1;5.00
San Juan;CIR1;20/9/2011 0:00:00;1;R1;Elong 2;
San Juan;CSR1;20/9/2011 0:00:00;5;R2;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;8;R2;Elong 1;3.00
San Juan;CSR1;20/9/2011 0:00:00;8;R1;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;7;R2;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;6;R3;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;6;R2;Elong 1;1.00
San Juan;CSR1;20/9/2011 0:00:00;8;R3;Elong 1;4.00
San Juan;CSR1;20/9/2011 0:00:00;5;R3;Elong 1;4.00
San Juan;CSR1;20/9/2011 0:00:00;7;R3;Elong 1;3.00
San Juan;CSR1;20/9/2011 0:00:00;5;R1;Elong 1;11.00
San Juan;CSR1;20/9/2011 0:00:00;4;R3;Elong 1;1.00
San Juan;CSR1;20/9/2011 0:00:00;4;R2;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;4;R1;Elong 1;3.00
San Juan;CSR1;20/9/2011 0:00:00;3;R3;Elong 1;8.00
San Juan;CIR1;20/9/2011 0:00:00;9;R1;Elong 1;21.00
San Juan;CSR1;20/9/2011 0:00:00;6;R1;Elong 1;
San Juan;CSR1;20/9/2011 0:00:00;10;R1;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;7;R1;Elong 1;4.00
San Juan;CSR1;20/9/2011 0:00:00;9;R1;Elong 1;8.00
San Juan;CSR1;20/9/2011 0:00:00;9;R2;Elong 1;5.00
San Juan;CSR1;20/9/2011 0:00:00;3;R2;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;9;R3;Elong 1;1.00
San Juan;CSR1;20/9/2011 0:00:00;10;R2;Elong 1;3.00
San Juan;CSR1;20/9/2011 0:00:00;10;R3;Elong 1;4.00
San Juan;CSR1;17/9/2012 0:00:00;4;R3;Elong 1;5.60
San Juan;CIR1;17/9/2012 0:00:00;5;R1;Elong 1;17.30
San Juan;CSR1;17/9/2012 0:00:00;5;R1;Elong 1;2.60
San Juan;CSR2;17/9/2012 0:00:00;1;R3;Elong 2;
San Juan;CSR2;17/9/2012 0:00:00;8;R2;Elong 1;3.00
San Juan;CSR2;17/9/2012 0:00:00;1;R2;Elong 2;
San Juan;CSR1;17/9/2012 0:00:00;4;R1;Elong 1;2.60
San Juan;CSR1;17/9/2012 0:00:00;3;R3;Elong 1;5.90
San Juan;CSR1;17/9/2012 0:00:00;3;R2;Elong 1;8.80
San Juan;CSR1;17/9/2012 0:00:00;2;R3;Elong 1;2.40
San Juan;CSR2;17/9/2012 0:00:00;1;R1;Elong 2;
San Juan;CSR1;17/9/2012 0:00:00;2;R2;Elong 1;2.40
San Juan;CSR1;17/9/2012 0:00:00;4;R2;Elong 1;2.80
San Juan;CSR2;17/9/2012 0:00:00;8;R3;Elong 1;3.70
San Juan;CSR2;17/9/2012 0:00:00;9;R3;Elong 1;5.60
San Juan;CSR1;17/9/2012 0:00:00;1;R1;Elong 1;20.50
San Juan;CSR2;17/9/2012 0:00:00;10;R2;Elong 1;10.40
San Juan;CSR2;17/9/2012 0:00:00;10;R3;Elong 1;4.40
San Juan;CSR1;17/9/2012 0:00:00;5;R2;Elong 1;1.30
San Juan;CSR2;17/9/2012 0:00:00;1;R2;Elong 3;
San Juan;CSR1;17/9/2012 0:00:00;3;R1;Elong 1;2.00
San Juan;CSR1;17/9/2012 0:00:00;2;R1;Elong 1;3.00
San Juan;CSR1;17/9/2012 0:00:00;1;R3;Elong 1;7.80
San Juan;CSR1;17/9/2012 0:00:00;1;R2;Elong 1;11.40
San Juan;CSR1;17/9/2012 0:00:00;1;R1;Elong 1;
San Juan;CSR2;17/9/2012 0:00:00;9;R1;Elong 1;11.40
San Juan;CIR1;17/9/2012 0:00:00;1;R2;Elong 1;13.00
San Juan;CSR1;17/9/2012 0:00:00;8;R2;Elong 1;8.80
San Juan;CSR1;17/9/2012 0:00:00;8;R1;Elong 1;2.40
San Juan;CIR1;17/9/2012 0:00:00;5;R3;Elong 1;8.40
San Juan;CSR1;17/9/2012 0:00:00;7;R3;Elong 1;2.80
San Juan;CIR1;17/9/2012 0:00:00;5;R2;Elong 1;3.00
San Juan;CSR1;17/9/2012 0:00:00;7;R2;Elong 1;6.80
San Juan;CSR1;17/9/2012 0:00:00;7;R1;Elong 1;14.00
San Juan;CSR1;17/9/2012 0:00:00;6;R3;Elong 1;3.00
San Juan;CSR1;17/9/2012 0:00:00;6;R2;Elong 1;5.10
San Juan;CSR1;17/9/2012 0:00:00;5;R3;Elong 1;1.50
San Juan;CIR1;17/9/2012 0:00:00;1;R1;Elong 1;8.30
San Juan;CSR1;17/9/2012 0:00:00;9;R2;Elong 1;5.00
San Juan;CIR1;17/9/2012 0:00:00;1;R3;Elong 1;11.20
San Juan;CIR1;17/9/2012 0:00:00;2;R1;Elong 1;20.00
San Juan;CIR1;17/9/2012 0:00:00;2;R2;Elong 1;5.00
San Juan;CIR1;17/9/2012 0:00:00;2;R3;Elong 1;27.50
San Juan;CIR1;17/9/2012 0:00:00;3;R1;Elong 1;2.50
San Juan;CIR1;17/9/2012 0:00:00;3;R2;Elong 1;20.50
San Juan;CIR1;17/9/2012 0:00:00;3;R3;Elong 1;8.50
San Juan;CIR1;17/9/2012 0:00:00;4;R1;Elong 1;21.00
San Juan;CIR1;17/9/2012 0:00:00;4;R2;Elong 1;5.50
San Juan;CIR1;17/9/2012 0:00:00;4;R3;Elong 1;4.30
San Juan;CSR1;17/9/2012 0:00:00;6;R1;Elong 1;13.50
San Juan;CIR1;17/9/2012 0:00:00;7;R3;Elong 1;11.50
San Juan;CSR2;17/9/2012 0:00:00;1;R1;Elong 3;
San Juan;CSR2;17/9/2012 0:00:00;9;R2;Elong 1;2.80
San Juan;CSR2;17/9/2012 0:00:00;1;R3;Elong 3;
San Juan;CIR1;17/9/2012 0:00:00;10;R3;Elong 1;2.50
San Juan;CIR1;17/9/2012 0:00:00;10;R2;Elong 1;3.80
San Juan;CIR1;17/9/2012 0:00:00;10;R1;Elong 1;9.80
San Juan;CIR1;17/9/2012 0:00:00;9;R3;Elong 1;27.50
San Juan;CIR1;17/9/2012 0:00:00;9;R2;Elong 1;20.50
San Juan;CIR1;17/9/2012 0:00:00;9;R1;Elong 1;17.00
San Juan;CIR1;17/9/2012 0:00:00;8;R3;Elong 1;29.20
San Juan;CSR1;17/9/2012 0:00:00;8;R3;Elong 1;7.80
San Juan;CIR1;17/9/2012 0:00:00;8;R1;Elong 1;3.90
San Juan;CSR1;17/9/2012 0:00:00;9;R1;Elong 1;2.50
San Juan;CIR1;17/9/2012 0:00:00;7;R2;Elong 1;19.80
San Juan;CIR1;17/9/2012 0:00:00;7;R1;Elong 1;0.70
San Juan;CIR1;17/9/2012 0:00:00;6;R3;Elong 1;15.00
San Juan;CIR1;17/9/2012 0:00:00;6;R2;Elong 1;9.80
San Juan;CIR1;17/9/2012 0:00:00;6;R1;Elong 1;11.40
San Juan;CSR1;17/9/2012 0:00:00;10;R3;Elong 1;2.80
San Juan;CSR1;17/9/2012 0:00:00;10;R2;Elong 1;3.20
San Juan;CSR1;17/9/2012 0:00:00;10;R1;Elong 1;7.80
San Juan;CSR1;17/9/2012 0:00:00;9;R3;Elong 1;3.90
San Juan;CSR2;17/9/2012 0:00:00;8;R1;Elong 1;15.00
San Juan;CIR1;17/9/2012 0:00:00;8;R2;Elong 1;5.30
San Juan;CIR2;17/9/2012 0:00:00;9;R3;Elong 1;2.00
San Juan;CIR2;17/9/2012 0:00:00;3;R1;Elong 1;2.10
San Juan;CIR2;17/9/2012 0:00:00;3;R3;Elong 1;5.20
San Juan;CIR2;17/9/2012 0:00:00;4;R2;Elong 1;22.80
San Juan;CIR2;17/9/2012 0:00:00;4;R3;Elong 1;2.50
San Juan;CIR2;17/9/2012 0:00:00;5;R1;Elong 1;14.70
San Juan;CIR2;17/9/2012 0:00:00;5;R2;Elong 1;6.00
San Juan;CIR2;17/9/2012 0:00:00;5;R3;Elong 1;14.60
San Juan;CIR2;17/9/2012 0:00:00;6;R1;Elong 1;22.50
San Juan;CIR2;17/9/2012 0:00:00;10;R2;Elong 1;7.00
San Juan;CIR2;17/9/2012 0:00:00;10;R1;Elong 1;
San Juan;CIR2;17/9/2012 0:00:00;2;R3;Elong 1;24.50
San Juan;CIR2;17/9/2012 0:00:00;10;R1;Elong 1;11.60
San Juan;CIR2;17/9/2012 0:00:00;3;R2;Elong 1;9.40
San Juan;CIR2;17/9/2012 0:00:00;9;R2;Elong 1;2.50
San Juan;CIR2;17/9/2012 0:00:00;9;R1;Elong 1;11.50
San Juan;CIR2;17/9/2012 0:00:00;8;R3;Elong 1;13.00
San Juan;CIR2;17/9/2012 0:00:00;8;R2;Elong 1;19.50
San Juan;CIR2;17/9/2012 0:00:00;8;R1;Elong 1;28.50
San Juan;CIR2;17/9/2012 0:00:00;7;R3;Elong 1;4.80
San Juan;CIR2;17/9/2012 0:00:00;7;R2;Elong 1;18.40
San Juan;CIR2;17/9/2012 0:00:00;7;R1;Elong 1;14.30
San Juan;CIR2;17/9/2012 0:00:00;6;R3;Elong 1;6.00
San Juan;CSR2;17/9/2012 0:00:00;7;R3;Elong 1;1.80
San Juan;CSR2;17/9/2012 0:00:00;10;R1;Elong 1;8.40
San Juan;CIR2;17/9/2012 0:00:00;6;R2;Elong 1;19.00
San Juan;CSR2;17/9/2012 0:00:00;4;R1;Elong 1;3.30
San Juan;CSR2;17/9/2012 0:00:00;7;R2;Elong 1;9.40
San Juan;CSR2;17/9/2012 0:00:00;7;R1;Elong 1;13.00
San Juan;CSR2;17/9/2012 0:00:00;6;R3;Elong 1;11.40
San Juan;CSR2;17/9/2012 0:00:00;6;R2;Elong 1;8.50
San Juan;CIR2;17/9/2012 0:00:00;10;R3;Elong 1;6.00
San Juan;CSR2;17/9/2012 0:00:00;6;R1;Elong 1;10.60
San Juan;CSR2;17/9/2012 0:00:00;5;R3;Elong 1;8.00
San Juan;CSR2;17/9/2012 0:00:00;5;R2;Elong 1;8.30
San Juan;CSR2;17/9/2012 0:00:00;5;R1;Elong 1;15.60
San Juan;CIR2;17/9/2012 0:00:00;4;R1;Elong 1;12.50
San Juan;CSR2;17/9/2012 0:00:00;4;R2;Elong 1;3.00
San Juan;CIR2;17/9/2012 0:00:00;2;R2;Elong 1;14.40
San Juan;CSR2;17/9/2012 0:00:00;3;R3;Elong 1;1.60
San Juan;CIR2;17/9/2012 0:00:00;1;R2;Elong 1;23.50
San Juan;CSR2;17/9/2012 0:00:00;3;R1;Elong 1;9.70
San Juan;CSR2;17/9/2012 0:00:00;2;R3;Elong 1;16.40
San Juan;CSR2;17/9/2012 0:00:00;2;R2;Elong 1;3.20
San Juan;CSR2;17/9/2012 0:00:00;2;R1;Elong 1;2.60
San Juan;CSR2;17/9/2012 0:00:00;1;R3;Elong 1;5.80
San Juan;CSR2;17/9/2012 0:00:00;1;R2;Elong 1;29.00
San Juan;CSR2;17/9/2012 0:00:00;1;R1;Elong 1;17.50
San Juan;CIR2;17/9/2012 0:00:00;1;R1;Elong 1;5.60
San Juan;CSR2;17/9/2012 0:00:00;3;R2;Elong 1;4.60
San Juan;CSR2;17/9/2012 0:00:00;4;R3;Elong 1;3.80
San Juan;CIR2;17/9/2012 0:00:00;2;R1;Elong 1;3.50
San Juan;CIR2;17/9/2012 0:00:00;1;R3;Elong 1;11.20
San Juan;CIR2;6/6/2013 0:00:00;3;R2;Elong 1;10.80
San Juan;CIR2;6/6/2013 0:00:00;3;R1;Elong 1;4.60
San Juan;CIR2;6/6/2013 0:00:00;2;R2;Elong 1;4.50
San Juan;CIR2;6/6/2013 0:00:00;2;R1;Elong 1;0.80
San Juan;CIR2;6/6/2013 0:00:00;1;R3;Elong 1;11.60
San Juan;CIR2;6/6/2013 0:00:00;3;R3;Elong 1;3.30
San Juan;CIR2;6/6/2013 0:00:00;10;R1;Elong 1;5.30
San Juan;CIR2;6/6/2013 0:00:00;7;R2;Elong 1;4.20
San Juan;CIR2;6/6/2013 0:00:00;8;R1;Elong 2;
San Juan;CIR2;6/6/2013 0:00:00;10;R3;Elong 1;5.40
San Juan;CIR2;6/6/2013 0:00:00;10;R2;Elong 1;3.30
San Juan;CIR2;6/6/2013 0:00:00;9;R3;Elong 1;6.30
San Juan;CIR2;6/6/2013 0:00:00;1;R2;Elong 1;7.20
San Juan;CIR2;6/6/2013 0:00:00;9;R1;Elong 1;2.00
San Juan;CIR2;6/6/2013 0:00:00;8;R3;Elong 1;14.00
San Juan;CIR2;6/6/2013 0:00:00;8;R2;Elong 1;2.00
San Juan;CIR2;6/6/2013 0:00:00;9;R2;Elong 1;7.00
San Juan;CIR2;6/6/2013 0:00:00;7;R3;Elong 1;3.00
San Juan;CIR2;6/6/2013 0:00:00;4;R1;Elong 1;2.30
San Juan;CIR2;6/6/2013 0:00:00;7;R1;Elong 1;7.50
San Juan;CIR2;6/6/2013 0:00:00;6;R3;Elong 1;3.50
San Juan;CIR2;6/6/2013 0:00:00;6;R2;Elong 1;1.20
San Juan;CIR2;6/6/2013 0:00:00;6;R1;Elong 1;4.80
San Juan;CIR2;6/6/2013 0:00:00;5;R3;Elong 1;11.60
San Juan;CIR2;6/6/2013 0:00:00;5;R2;Elong 1;3.90
San Juan;CIR2;6/6/2013 0:00:00;5;R1;Elong 1;9.70
San Juan;CIR2;6/6/2013 0:00:00;4;R3;Elong 1;1.70
San Juan;CIR2;6/6/2013 0:00:00;4;R2;Elong 1;10.30
San Juan;CIR2;6/6/2013 0:00:00;8;R1;Elong 1;20.00
San Juan;CIR1;6/6/2013 0:00:00;6;R2;Elong 1;1.20
San Juan;CIR1;6/6/2013 0:00:00;4;R2;Elong 1;1.90
San Juan;CIR1;6/6/2013 0:00:00;10;R3;Elong 1;4.90
San Juan;CIR1;6/6/2013 0:00:00;10;R2;Elong 1;1.30
San Juan;CIR1;6/6/2013 0:00:00;10;R1;Elong 1;3.50
San Juan;CIR1;6/6/2013 0:00:00;9;R3;Elong 1;3.80
San Juan;CIR1;6/6/2013 0:00:00;9;R2;Elong 1;1.90
San Juan;CIR1;6/6/2013 0:00:00;9;R1;Elong 1;3.90
San Juan;CIR1;6/6/2013 0:00:00;8;R3;Elong 1;4.70
San Juan;CIR1;6/6/2013 0:00:00;8;R2;Elong 1;2.10
San Juan;CIR1;6/6/2013 0:00:00;8;R1;Elong 1;4.40
San Juan;CIR1;6/6/2013 0:00:00;7;R3;Elong 1;3.80
San Juan;CIR1;6/6/2013 0:00:00;7;R2;Elong 1;8.90
San Juan;CIR1;6/6/2013 0:00:00;4;R1;Elong 1;3.30
San Juan;CIR1;6/6/2013 0:00:00;6;R3;Elong 1;5.30
San Juan;CIR2;6/6/2013 0:00:00;1;R1;Elong 1;1.80
San Juan;CIR1;6/6/2013 0:00:00;6;R1;Elong 1;1.30
San Juan;CIR1;6/6/2013 0:00:00;5;R3;Elong 1;9.60
San Juan;CIR1;6/6/2013 0:00:00;5;R2;Elong 1;2.00
San Juan;CIR1;6/6/2013 0:00:00;4;R3;Elong 1;5.10
San Juan;CIR1;6/6/2013 0:00:00;3;R3;Elong 1;1.10
San Juan;CIR1;6/6/2013 0:00:00;3;R2;Elong 1;9.30
San Juan;CIR1;6/6/2013 0:00:00;3;R1;Elong 1;3.90
San Juan;CIR1;6/6/2013 0:00:00;2;R3;Elong 1;3.40
San Juan;CIR1;6/6/2013 0:00:00;2;R2;Elong 1;0.50
San Juan;CIR1;6/6/2013 0:00:00;2;R1;Elong 1;4.80
San Juan;CIR1;6/6/2013 0:00:00;1;R3;Elong 1;4.30
San Juan;CIR1;6/6/2013 0:00:00;1;R2;Elong 1;23.00
San Juan;CIR1;6/6/2013 0:00:00;1;R1;Elong 1;2.10
San Juan;CIR1;6/6/2013 0:00:00;7;R1;Elong 1;3.90
San Juan;CIR2;6/6/2013 0:00:00;8;R1;Elong 3;
San Juan;CIR1;6/6/2013 0:00:00;5;R1;Elong 1;2.70
San Juan;CIR2;6/6/2013 0:00:00;2;R3;Elong 3;7.60
San Juan;CSR2;14/6/2013 0:00:00;7;R3;Elong 1;6.20
San Juan;CSR2;14/6/2013 0:00:00;4;R1;Elong 1;0.60
San Juan;CSR2;14/6/2013 0:00:00;4;R2;Elong 1;0.40
San Juan;CSR2;14/6/2013 0:00:00;4;R3;Elong 1;1.90
San Juan;CSR2;14/6/2013 0:00:00;5;R1;Elong 1;6.50
San Juan;CSR2;14/6/2013 0:00:00;5;R2;Elong 1;11.40
San Juan;CSR2;14/6/2013 0:00:00;5;R3;Elong 1;3.50
San Juan;CSR2;14/6/2013 0:00:00;6;R1;Elong 1;0.30
San Juan;CSR2;14/6/2013 0:00:00;6;R2;Elong 1;11.20
San Juan;CSR2;14/6/2013 0:00:00;6;R3;Elong 1;5.40
San Juan;CSR2;14/6/2013 0:00:00;7;R1;Elong 1;8.10
San Juan;CSR2;14/6/2013 0:00:00;3;R3;Elong 1;1.40
San Juan;CSR2;14/6/2013 0:00:00;6;R1;Elong 2;
San Juan;CSR2;14/6/2013 0:00:00;2;R3;Elong 1;4.30
San Juan;CSR2;14/6/2013 0:00:00;8;R1;Elong 1;6.00
San Juan;CSR2;14/6/2013 0:00:00;8;R2;Elong 1;0.10
San Juan;CSR2;14/6/2013 0:00:00;8;R3;Elong 1;2.50
San Juan;CSR2;14/6/2013 0:00:00;9;R1;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;6;R1;Elong 2;
San Juan;CSR2;14/6/2013 0:00:00;9;R2;Elong 1;0.00
San Juan;CSR2;14/6/2013 0:00:00;9;R3;Elong 1;0.00
San Juan;CSR2;14/6/2013 0:00:00;10;R1;Elong 1;1.30
San Juan;CSR2;14/6/2013 0:00:00;7;R2;Elong 1;0.60
San Juan;CSR1;14/6/2013 0:00:00;6;R1;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;10;R3;Elong 1;5.20
San Juan;CSR1;14/6/2013 0:00:00;10;R2;Elong 1;3.10
San Juan;CSR1;14/6/2013 0:00:00;10;R1;Elong 1;3.60
San Juan;CSR1;14/6/2013 0:00:00;9;R3;Elong 1;8.20
San Juan;CSR1;14/6/2013 0:00:00;9;R1;Elong 1;5.00
San Juan;CSR1;14/6/2013 0:00:00;8;R2;Elong 1;5.20
San Juan;CSR1;14/6/2013 0:00:00;8;R1;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;7;R3;Elong 1;6.20
San Juan;CSR1;14/6/2013 0:00:00;7;R2;Elong 1;3.20
San Juan;CSR1;14/6/2013 0:00:00;7;R1;Elong 1;3.90
San Juan;CSR2;14/6/2013 0:00:00;3;R2;Elong 1;2.80
San Juan;CSR1;14/6/2013 0:00:00;6;R2;Elong 1;5.50
San Juan;CSR2;14/6/2013 0:00:00;6;R1;Elong 3;
San Juan;CSR1;14/6/2013 0:00:00;5;R3;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;5;R2;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;5;R1;Elong 1;0.20
San Juan;CSR2;14/6/2013 0:00:00;1;R1;Elong 1;3.50
San Juan;CSR2;14/6/2013 0:00:00;1;R2;Elong 1;7.00
San Juan;CSR2;14/6/2013 0:00:00;1;R3;Elong 1;1.80
San Juan;CSR2;14/6/2013 0:00:00;2;R1;Elong 1;1.40
San Juan;CSR2;14/6/2013 0:00:00;2;R2;Elong 1;1.80
San Juan;CSR1;14/6/2013 0:00:00;8;R3;Elong 1;2.20
San Juan;CSR2;14/6/2013 0:00:00;3;R1;Elong 1;1.00
San Juan;CSR1;14/6/2013 0:00:00;6;R3;Elong 1;10.00
San Juan;CSR1;14/6/2013 0:00:00;3;R2;Elong 1;0.60
San Juan;CSR1;14/6/2013 0:00:00;9;R2;Elong 1;1.50
San Juan;CSR2;14/6/2013 0:00:00;10;R3;Elong 1;0.40
San Juan;CSR2;14/6/2013 0:00:00;10;R2;Elong 1;1.90
San Juan;CSR1;14/6/2013 0:00:00;4;R3;Elong 1;7.70
San Juan;CSR1;14/6/2013 0:00:00;4;R2;Elong 1;3.20
San Juan;CSR1;14/6/2013 0:00:00;3;R3;Elong 1;12.00
San Juan;CSR1;14/6/2013 0:00:00;3;R1;Elong 1;0.50
San Juan;CSR1;14/6/2013 0:00:00;2;R3;Elong 1;0.00
San Juan;CSR1;14/6/2013 0:00:00;2;R2;Elong 1;0.60
San Juan;CSR1;14/6/2013 0:00:00;2;R1;Elong 1;0.30
San Juan;CSR1;14/6/2013 0:00:00;1;R3;Elong 1;11.70
San Juan;CSR1;14/6/2013 0:00:00;1;R2;Elong 1;4.00
San Juan;CSR1;14/6/2013 0:00:00;1;R1;Elong 1;23.30
San Juan;CSR1;14/6/2013 0:00:00;4;R1;Elong 1;6.50
San Juan;CIR2;1/8/2013 0:00:00;4;R3;Elong 1;7.20
San Juan;CIR2;1/8/2013 0:00:00;7;R1;Elong 1;8.40
San Juan;CIR2;1/8/2013 0:00:00;6;R3;Elong 1;3.50
San Juan;CIR1;1/8/2013 0:00:00;2;R2;Elong 1;1.00
San Juan;CIR2;1/8/2013 0:00:00;6;R2;Elong 1;11.60
San Juan;CIR2;1/8/2013 0:00:00;7;R3;Elong 1;2.00
San Juan;CIR2;1/8/2013 0:00:00;6;R1;Elong 1;5.20
San Juan;CIR2;1/8/2013 0:00:00;5;R3;Elong 1;11.40
San Juan;CIR2;1/8/2013 0:00:00;5;R1;Elong 1;11.10
San Juan;CIR2;1/8/2013 0:00:00;8;R1;Elong 1;20.10
San Juan;CSR1;1/8/2013 0:00:00;4;R2;Elong 1;9.10
San Juan;CIR2;1/8/2013 0:00:00;4;R2;Elong 1;10.90
San Juan;CIR2;1/8/2013 0:00:00;4;R1;Elong 1;14.50
San Juan;CIR2;1/8/2013 0:00:00;3;R3;Elong 1;3.60
San Juan;CIR2;1/8/2013 0:00:00;3;R2;Elong 1;5.60
San Juan;CIR2;1/8/2013 0:00:00;3;R1;Elong 1;5.60
San Juan;CIR2;1/8/2013 0:00:00;2;R3;Elong 1;5.50
San Juan;CIR2;1/8/2013 0:00:00;5;R2;Elong 1;5.40
San Juan;CSR1;1/8/2013 0:00:00;3;R3;Elong 1;1.20
San Juan;CSR1;1/8/2013 0:00:00;1;R2;Elong 1;5.20
San Juan;CSR1;1/8/2013 0:00:00;1;R1;Elong 1;22.20
San Juan;CIR2;1/8/2013 0:00:00;9;R2;Elong 1;7.60
San Juan;CSR1;1/8/2013 0:00:00;2;R1;Elong 1;8.40
San Juan;CSR1;1/8/2013 0:00:00;2;R2;Elong 1;4.30
San Juan;CSR1;1/8/2013 0:00:00;2;R3;Elong 1;4.60
San Juan;CSR1;1/8/2013 0:00:00;3;R1;Elong 1;1.40
San Juan;CSR1;1/8/2013 0:00:00;6;R2;Elong 1;4.20
San Juan;CIR2;1/8/2013 0:00:00;9;R3;Elong 1;7.00
San Juan;CIR2;1/8/2013 0:00:00;10;R2;Elong 1;3.60
San Juan;CSR1;1/8/2013 0:00:00;4;R3;Elong 1;7.60
San Juan;CSR1;1/8/2013 0:00:00;4;R1;Elong 1;7.40
San Juan;CIR2;1/8/2013 0:00:00;2;R2;Elong 1;1.70
San Juan;CIR2;1/8/2013 0:00:00;9;R1;Elong 1;8.90
San Juan;CIR2;1/8/2013 0:00:00;8;R3;Elong 1;15.10
San Juan;CIR2;1/8/2013 0:00:00;10;R1;Elong 1;5.40
San Juan;CIR2;1/8/2013 0:00:00;8;R2;Elong 1;8.40
San Juan;CSR1;1/8/2013 0:00:00;1;R3;Elong 1;15.60
San Juan;CSR1;1/8/2013 0:00:00;3;R2;Elong 1;5.10
San Juan;CIR1;1/8/2013 0:00:00;6;R2;Elong 1;1.30
San Juan;CIR2;1/8/2013 0:00:00;2;R1;Elong 1;0.60
San Juan;CIR1;1/8/2013 0:00:00;10;R1;Elong 1;4.50
San Juan;CIR1;1/8/2013 0:00:00;9;R3;Elong 1;4.40
San Juan;CIR1;1/8/2013 0:00:00;9;R2;Elong 1;2.40
San Juan;CIR1;1/8/2013 0:00:00;9;R1;Elong 1;4.40
San Juan;CIR1;1/8/2013 0:00:00;8;R3;Elong 1;5.20
San Juan;CIR1;1/8/2013 0:00:00;8;R2;Elong 1;1.40
San Juan;CIR1;1/8/2013 0:00:00;8;R1;Elong 1;4.10
San Juan;CIR1;1/8/2013 0:00:00;7;R3;Elong 1;1.20
San Juan;CIR1;1/8/2013 0:00:00;7;R2;Elong 1;1.50
San Juan;CIR1;1/8/2013 0:00:00;10;R3;Elong 1;0.90
San Juan;CIR1;1/8/2013 0:00:00;6;R3;Elong 1;5.60
San Juan;CSR1;1/8/2013 0:00:00;6;R3;Elong 1;11.20
San Juan;CIR1;1/8/2013 0:00:00;6;R1;Elong 1;2.60
San Juan;CIR1;1/8/2013 0:00:00;5;R3;Elong 1;9.50
